Release date,Product Family,Product,Platform,Impact,Max Severity,Article,Article (Link),Supercedence,Download,Download (Link),Build Number,Details,Details (Link),Base Score,Temporal Score,Customer Action Required
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21281,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21281,7.8,6.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21281,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21281,7.8,6.8,true
14 gen 2025,Windows,Windows Server 2016,,Denial of Service,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21280,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21280,5.5,4.8,true
14 gen 2025,Windows,Windows Server 2019,,Denial of Service,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21280,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21280,5.5,4.8,true
14 gen 2025,Windows,Windows Server 2016,,Denial of Service,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21277,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21277,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2019,,Denial of Service,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21277,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21277,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21272,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21272,6.5,5.7,true
14 gen 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21272,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21272,6.5,5.7,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21271,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21271,7.8,6.8,true
14 gen 2025,Windows,Windows Server 2016,,Denial of Service,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21270,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21270,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2019,,Denial of Service,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21270,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21270,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2016,,Security Feature Bypass,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21269,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21269,4.3,3.8,true
14 gen 2025,Windows,Windows Server 2019,,Security Feature Bypass,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21269,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21269,4.3,3.8,true
14 gen 2025,Windows,Windows Server 2016,,Security Feature Bypass,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21268,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21268,4.3,3.9,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21266,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21266,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21266,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21266,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21265,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21265,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21265,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21265,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21263,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21263,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21263,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21263,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21260,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21260,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21260,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21260,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21258,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21258,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21258,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21258,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21257,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21257,5.5,4.8,true
14 gen 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21257,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21257,5.5,4.8,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21255,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21255,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21255,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21255,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21252,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21252,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21252,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21252,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Denial of Service,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21251,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21251,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2019,,Denial of Service,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21251,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21251,7.5,6.5,true
14 gen 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21249,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21249,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21249,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21249,6.6,5.8,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21248,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21248,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21248,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21248,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21244,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21244,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21244,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21244,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21243,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21243,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21243,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21243,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21242,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21242,5.9,5.2,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21241,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21241,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21239,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21239,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21239,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21239,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21237,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21237,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21237,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21237,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21236,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21236,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21233,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21233,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21233,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21233,8.8,7.7,true
14 gen 2025,Windows,Windows Server 2016,,Security Feature Bypass,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21215,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21215,4.6,4.0,true
14 gen 2025,Windows,Windows Server 2019,,Security Feature Bypass,Important,5050008,https://support.microsoft.com/help/5050008,5048661,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5050008,10.0.17763.6775,CVE-2025-21215,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21215,4.6,4.0,true
14 gen 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5049993,https://support.microsoft.com/help/5049993,5048671,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5049993,10.0.14393.7699,CVE-2025-21214,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-21214,4.2,3.7,true
